%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1597380950296860199,3580,1596774769719156026,/gps,-1.03532540042,-0.342867535413,0.0,0.0,0.0,0.0
1597380950491263976,3581,1596774769911171913,/gps,-1.32966553022,-0.186635655088,0.0,0.0,0.0,0.0
1597380950506774768,3582,1596774769929333925,/gps,-1.27746927567,-0.413419326732,0.0,0.0,0.0,0.0
1597380950696507820,3583,1596774770117927074,/gps,-1.24242086427,-0.495424323392,0.0,0.0,0.0,0.0
1597380950711059584,3584,1596774770132909059,/gps,-0.0991293891437,-1.33387714142,0.0,0.0,0.0,0.0
1597380950893704761,3585,1596774770314968109,/gps,-0.940005700209,-0.350332191903,0.0,0.0,0.0,0.0
1597380950900691197,3586,1596774770322439908,/gps,-0.983838925076,-0.195970228901,0.0,0.0,0.0,0.0
1597380951109966973,3587,1596774770531424999,/gps,-0.901518893115,-0.350219294154,0.0,0.0,0.0,0.0
1597380951113240873,3588,1596774770535346984,/gps,-0.533401626515,-0.806766740434,0.0,0.0,0.0,0.0
1597380951310814178,3589,1596774770731326103,/gps,-1.42842447695,-0.481273098405,0.0,0.0,0.0,0.0
1597380951318734718,3590,1596774770741338014,/gps,0.0792300983144,1.50523847716,0.0,0.0,0.0,0.0
1597380951418148993,3591,1596774770838567972,/gps,-1.19174525134,-0.510290325121,0.0,0.0,0.0,0.0
1597380951427737933,3592,1596774770850334882,/gps,1.26926081075,-0.263874883766,0.0,0.0,0.0,0.0
1597380951610382342,3593,1596774771031299114,/gps,-0.88022734119,-0.348151284937,0.0,0.0,0.0,0.0
1597380951614951768,3594,1596774771036905050,/gps,-0.219649399567,-0.920740805358,0.0,0.0,0.0,0.0
1597380951802640475,3595,1596774771224203109,/gps,-1.21018817825,-0.387384290012,0.0,0.0,0.0,0.0
1597380951806291855,3596,1596774771229217052,/gps,1.01294193857,0.767183579093,0.0,0.0,0.0,0.0
1597380952011903405,3597,1596774771432768106,/gps,-1.1629551966,-0.429728753905,0.0,0.0,0.0,0.0
1597380952025422769,3598,1596774771446866989,/gps,-1.23898007889,-0.045386731066,0.0,0.0,0.0,0.0
1597380952214640738,3599,1596774771636574983,/gps,-0.87832143375,-0.484659488842,0.0,0.0,0.0,0.0
1597380952219603912,3600,1596774771642189025,/gps,0.714460279488,-0.704194483181,0.0,0.0,0.0,0.0
1597380952500954130,3601,1596774771922935009,/gps,-1.28215874218,-0.506866143822,0.0,0.0,0.0,0.0
1597380952508349114,3602,1596774771929953098,/gps,-0.333318695862,-1.33781275778,0.0,0.0,0.0,0.0
1597380952626134715,3603,1596774772046454906,/gps,-1.1965016243,-0.499035893554,0.0,0.0,0.0,0.0
1597380952628327484,3604,1596774772050507068,/gps,0.952988441261,-0.878900444203,0.0,0.0,0.0,0.0
1597380952826402119,3605,1596774772248234987,/gps,-1.33969848133,-0.515067053039,0.0,0.0,0.0,0.0
1597380952834894081,3606,1596774772255949974,/gps,-1.01367365598,-1.01614556495,0.0,0.0,0.0,0.0
1597380953015387749,3607,1596774772436480998,/gps,-0.462851678224,-0.212496621068,0.0,0.0,0.0,0.0
1597380953026140827,3608,1596774772448065996,/gps,0.148450453516,0.487184721487,0.0,0.0,0.0,0.0
1597380953218911181,3609,1596774772640916109,/gps,-1.32439859137,-0.761870580332,0.0,0.0,0.0,0.0
1597380953224951645,3610,1596774772645797967,/gps,1.48343724987,0.365913016554,0.0,0.0,0.0,0.0
1597380953413913957,3611,1596774772835671901,/gps,-0.933691365769,-0.630494330873,0.0,0.0,0.0,0.0
1597380953420938162,3612,1596774772842878103,/gps,-0.386903159845,-1.05811559514,0.0,0.0,0.0,0.0
1597380953616356049,3613,1596774773038201093,/gps,-0.904872243126,-0.688330126465,0.0,0.0,0.0,0.0
1597380953620987889,3614,1596774773043592929,/gps,0.294635152024,1.09808117486,0.0,0.0,0.0,0.0
1597380953822301238,3615,1596774773243308067,/gps,-0.901217387473,-0.547733344059,0.0,0.0,0.0,0.0
1597380953830860291,3616,1596774773252414941,/gps,-0.0538057452629,1.05323764529,0.0,0.0,0.0,0.0
1597380954001513342,3617,1596774773422393083,/gps,-1.11912638097,-0.568502206442,0.0,0.0,0.0,0.0
1597380954008844027,3618,1596774773430746078,/gps,-1.15447293992,-0.492778699122,0.0,0.0,0.0,0.0
1597380954211547221,3619,1596774773632117033,/gps,-0.497567037975,-0.25857566532,0.0,0.0,0.0,0.0
1597380954220877433,3620,1596774773642616033,/gps,-0.333688022463,-0.450651345987,0.0,0.0,0.0,0.0
1597380954412002494,3621,1596774773831602096,/gps,-0.718325546032,-0.20110078099,0.0,0.0,0.0,0.0
1597380954427763287,3622,1596774773849591016,/gps,0.0811507004491,-0.741517146136,0.0,0.0,0.0,0.0
1597380954607186785,3623,1596774774028970956,/gps,-0.937398835521,-0.47187255441,0.0,0.0,0.0,0.0
1597380954619351002,3624,1596774774039912939,/gps,-1.02989468868,-0.201735506719,0.0,0.0,0.0,0.0
1597380954934140440,3625,1596774774354933023,/gps,-0.958739721025,-0.551522473978,0.0,0.0,0.0,0.0
1597380954946678996,3626,1596774774368451118,/gps,1.07386871624,0.264886527135,0.0,0.0,0.0,0.0
1597380955113404345,3627,1596774774535167932,/gps,-1.15539580825,-0.319117011679,0.0,0.0,0.0,0.0
1597380955125866665,3628,1596774774547204017,/gps,-0.10892127475,-1.19369648436,0.0,0.0,0.0,0.0
1597380955207387138,3629,1596774774626929044,/gps,-0.942663701891,-0.578570684628,0.0,0.0,0.0,0.0
1597380955217258194,3630,1596774774639655113,/gps,-0.32796227786,1.05631417498,0.0,0.0,0.0,0.0
1597380955420585310,3631,1596774774841717004,/gps,-0.886668596357,-0.759966900098,0.0,0.0,0.0,0.0
1597380955432448980,3632,1596774774854556083,/gps,-0.0743801457477,-1.16541772894,0.0,0.0,0.0,0.0
1597380955611270408,3633,1596774775032640933,/gps,-0.980053988814,-0.887412727822,0.0,0.0,0.0,0.0
1597380955621439497,3634,1596774775042906999,/gps,1.31845165427,-0.0984500169962,0.0,0.0,0.0,0.0
1597380955816802650,3635,1596774775237782955,/gps,-0.727924528696,-0.520950635824,0.0,0.0,0.0,0.0
1597380955821461368,3636,1596774775243472099,/gps,0.837326833465,-0.316460832336,0.0,0.0,0.0,0.0
1597380956110789163,3637,1596774775532185077,/gps,-0.786909072276,-0.813446402807,0.0,0.0,0.0,0.0
1597380956116098332,3638,1596774775538611888,/gps,-0.9504712005,-0.614430984968,0.0,0.0,0.0,0.0
1597380956218587957,3639,1596774775639504909,/gps,-1.60336302117,-0.784785557082,0.0,0.0,0.0,0.0
1597380956229267172,3640,1596774775650820970,/gps,-1.6100624558,0.77094762253,0.0,0.0,0.0,0.0
1597380956416096546,3641,1596774775837696075,/gps,-0.552782057135,-0.531025719216,0.0,0.0,0.0,0.0
1597380956422691538,3642,1596774775843823909,/gps,-0.0342299720148,0.765757550518,0.0,0.0,0.0,0.0
1597380956616896487,3643,1596774776038337945,/gps,-0.625486482919,-0.61123978882,0.0,0.0,0.0,0.0
1597380956623811434,3644,1596774776046307086,/gps,-0.445636809309,0.752499338166,0.0,0.0,0.0,0.0
1597380956813032614,3645,1596774776230359077,/gps,-0.739731398622,-0.849764747249,0.0,0.0,0.0,0.0
1597380956816365157,3646,1596774776239013910,/gps,1.01822561072,0.482202523281,0.0,0.0,0.0,0.0
1597380957054014772,3647,1596774776476258039,/gps,-0.783545056578,-0.934123688502,0.0,0.0,0.0,0.0
1597380957059108637,3648,1596774776480427026,/gps,0.0956288679779,1.21547728926,0.0,0.0,0.0,0.0
1597380957214502434,3649,1596774776636614084,/gps,-0.7930122465,-0.885068873785,0.0,0.0,0.0,0.0
1597380957218096987,3650,1596774776640753030,/gps,1.10459713897,-0.438269888332,0.0,0.0,0.0,0.0
1597380957417583319,3651,1596774776838771104,/gps,-0.904777612049,-0.928455940114,0.0,0.0,0.0,0.0
1597380957425349291,3652,1596774776847558975,/gps,-1.21151799403,-0.461386074928,0.0,0.0,0.0,0.0
1597380957610109535,3653,1596774777032140970,/gps,-0.43248754331,-0.447697563885,0.0,0.0,0.0,0.0
1597380957616092124,3654,1596774777038296937,/gps,-0.508827131409,-0.358571518903,0.0,0.0,0.0,0.0
1597380957812221619,3655,1596774777234241008,/gps,-1.08500288576,-1.0903182085,0.0,0.0,0.0,0.0
1597380957816344868,3656,1596774777238703012,/gps,-1.49550678497,0.359839567057,0.0,0.0,0.0,0.0
1597380958012013525,3657,1596774777431704044,/gps,-0.869049555048,-0.948068911521,0.0,0.0,0.0,0.0
1597380958024510681,3658,1596774777446336030,/gps,0.664628688092,-1.10106788941,0.0,0.0,0.0,0.0
1597380958214492339,3659,1596774777635986089,/gps,nan,nan,0.0,0.0,0.0,0.0
1597380958219569797,3660,1596774777641999959,/gps,nan,nan,0.0,0.0,0.0,0.0
1597380958413971201,3661,1596774777836147069,/gps,-0.913916371706,-0.933912585776,0.0,0.0,0.0,0.0
1597380958419973966,3662,1596774777842417955,/gps,-1.26802350949,-0.315518987895,0.0,0.0,0.0,0.0
1597380958614424938,3663,1596774778035928964,/gps,-1.24214324875,-0.958652953885,0.0,0.0,0.0,0.0
1597380958619358720,3664,1596774778041973114,/gps,-0.215619825685,1.5541696906,0.0,0.0,0.0,0.0
1597380958818443835,3665,1596774778238362073,/gps,-0.60376121707,-0.639800346015,0.0,0.0,0.0,0.0
1597380958820917533,3666,1596774778243364095,/gps,-0.248955990452,-0.843737521281,0.0,0.0,0.0,0.0
1597380959016580256,3667,1596774778438095092,/gps,-0.609450448523,-0.583421881685,0.0,0.0,0.0,0.0
1597380959026808477,3668,1596774778448045969,/gps,0.0466565997914,0.842397829371,0.0,0.0,0.0,0.0
1597380959217924742,3669,1596774778639559984,/gps,-0.838454883221,-1.08797003478,0.0,0.0,0.0,0.0
1597380959222904042,3670,1596774778644927024,/gps,-1.03203062616,-0.906420528476,0.0,0.0,0.0,0.0
1597380959412407757,3671,1596774778833808898,/gps,-0.730358984512,-0.950447733758,0.0,0.0,0.0,0.0
1597380959416408274,3672,1596774778839255094,/gps,-0.834518358814,-0.860438405502,0.0,0.0,0.0,0.0
1597380959611501110,3673,1596774779033093929,/gps,-0.785758439602,-1.09511109985,0.0,0.0,0.0,0.0
1597380959615272779,3674,1596774779037787914,/gps,1.20719842025,-0.599463610716,0.0,0.0,0.0,0.0
1597380959807829085,3675,1596774779229720115,/gps,-0.949609210937,-0.852035614993,0.0,0.0,0.0,0.0
1597380959811223761,3676,1596774779233685016,/gps,1.20509557353,-0.418887814772,0.0,0.0,0.0,0.0
1597380960007783167,3677,1596774779429394006,/gps,-0.485396979657,-0.593250443994,0.0,0.0,0.0,0.0
1597380960013402587,3678,1596774779435391902,/gps,-0.446302765268,0.623193516392,0.0,0.0,0.0,0.0
1597380960214330356,3679,1596774779636235952,/gps,-1.07681387346,-1.29243215284,0.0,0.0,0.0,0.0
1597380960222671731,3680,1596774779644551992,/gps,-0.18715678653,1.67178985672,0.0,0.0,0.0,0.0
1597380960410339772,3681,1596774779830065965,/gps,0.0471375716439,-0.940252503559,0.0,0.0,0.0,0.0
1597380960419183314,3682,1596774779840466022,/gps,0.877729171755,0.340423592249,0.0,0.0,0.0,0.0
1597380960616289010,3683,1596774780036256074,/gps,-0.211878326669,-0.530270348469,0.0,0.0,0.0,0.0
1597380960625852258,3684,1596774780046509027,/gps,0.37570143881,0.430031971664,0.0,0.0,0.0,0.0
1597380960816216075,3685,1596774780235104084,/gps,-0.377702036116,-0.834187035937,0.0,0.0,0.0,0.0
1597380960823810934,3686,1596774780245836019,/gps,-0.142704175748,-0.904523276226,0.0,0.0,0.0,0.0
1597380961013223263,3687,1596774780432754039,/gps,-0.199454180112,-1.60817855975,0.0,0.0,0.0,0.0
1597380961027725251,3688,1596774780449740886,/gps,-1.60343875576,0.234530182555,0.0,0.0,0.0,0.0
1597380961217954537,3689,1596774780639498949,/gps,-0.334823270801,-0.989192742167,0.0,0.0,0.0,0.0
1597380961226557153,3690,1596774780648586034,/gps,-0.734199956889,-0.742670402756,0.0,0.0,0.0,0.0
1597380961423410822,3691,1596774780843765974,/gps,-0.429235340695,-1.50385337907,0.0,0.0,0.0,0.0
1597380961429675597,3692,1596774780851587057,/gps,1.42828258952,0.637045373523,0.0,0.0,0.0,0.0
1597380961658687690,3693,1596774781080010890,/gps,-0.401983301901,-1.23791250331,0.0,0.0,0.0,0.0
1597380961662409372,3694,1596774781085002899,/gps,-0.0905959442033,-1.29838758303,0.0,0.0,0.0,0.0
1597380961812446039,3695,1596774781233787059,/gps,-0.170761242227,-0.941506460907,0.0,0.0,0.0,0.0
1597380961816360685,3696,1596774781239058971,/gps,0.93511201399,-0.202877645561,0.0,0.0,0.0,0.0
1597380962056061279,3697,1596774781477379083,/gps,0.0,0.802533333333,0.0,0.0,0.0,0.0
1597380962068462232,3698,1596774781490540981,/gps,0.0,0.802533333333,0.0,0.0,0.0,0.0
1597380962206072045,3699,1596774781628074884,/gps,0.0,1.70795555555,0.0,0.0,0.0,0.0
1597380962209370518,3700,1596774781631930112,/gps,0.0,1.70795555555,0.0,0.0,0.0,0.0
1597380962417848886,3701,1596774781839526891,/gps,-0.207430956407,-0.727228473568,0.0,0.0,0.0,0.0
1597380962423766339,3702,1596774781846261024,/gps,0.687534874271,0.314935947622,0.0,0.0,0.0,0.0
1597380962616907611,3703,1596774782039248943,/gps,-0.432213601357,-1.39024152816,0.0,0.0,0.0,0.0
1597380962622191299,3704,1596774782043773889,/gps,0.881468176838,-1.15870356737,0.0,0.0,0.0,0.0
1597380962819865973,3705,1596774782242044925,/gps,-0.240061599626,-1.24779503258,0.0,0.0,0.0,0.0
1597380962824752981,3706,1596774782247337102,/gps,0.863491691828,-0.932203901022,0.0,0.0,0.0,0.0
1597380963013710476,3707,1596774782434572935,/gps,-0.275021109983,-1.27741897645,0.0,0.0,0.0,0.0
1597380963018882252,3708,1596774782441276073,/gps,-0.641141217091,-1.13858411727,0.0,0.0,0.0,0.0
1597380963221612953,3709,1596774782638969898,/gps,-0.132361058872,-1.48600572236,0.0,0.0,0.0,0.0
1597380963227420659,3710,1596774782649337053,/gps,0.389251363197,-1.44021381504,0.0,0.0,0.0,0.0
1597380963417408949,3711,1596774782837686061,/gps,-0.159151936506,-1.18804284517,0.0,0.0,0.0,0.0
1597380963427345420,3712,1596774782850020885,/gps,-0.912725711159,0.776985789478,0.0,0.0,0.0,0.0
1597380963623810229,3713,1596774783045073986,/gps,-0.107673767718,-1.04910006931,0.0,0.0,0.0,0.0
1597380963628974186,3714,1596774783051137924,/gps,-0.511182260713,-0.922440942288,0.0,0.0,0.0,0.0
1597380963815905207,3715,1596774783237626075,/gps,-0.0977018656204,-1.56601075407,0.0,0.0,0.0,0.0
1597380963821768346,3716,1596774783243752956,/gps,1.53354019357,0.331948506725,0.0,0.0,0.0,0.0
1597380964007582702,3717,1596774783429501056,/gps,-0.183220464643,-1.21579404353,0.0,0.0,0.0,0.0
1597380964013315220,3718,1596774783434528112,/gps,0.0914420909589,1.22611713916,0.0,0.0,0.0,0.0
1597380964210278985,3719,1596774783631402015,/gps,-0.156146634822,-1.26623085223,0.0,0.0,0.0,0.0
1597380964224471140,3720,1596774783646111011,/gps,-1.26876397029,0.134016157215,0.0,0.0,0.0,0.0
1597380964406179213,3721,1596774783826756000,/gps,-0.00471653012594,-1.58962633621,0.0,0.0,0.0,0.0
1597380964409137765,3722,1596774783831615924,/gps,-1.41612916935,-0.722158092217,0.0,0.0,0.0,0.0
1597380964607042335,3723,1596774784027362108,/gps,0.113793047746,-0.898243031021,0.0,0.0,0.0,0.0
1597380964618234749,3724,1596774784040735960,/gps,0.00687747347276,-0.905396101632,0.0,0.0,0.0,0.0
1597380964814242768,3725,1596774784235342979,/gps,-0.0810457242369,-1.37632696641,0.0,0.0,0.0,0.0
1597380964819164124,3726,1596774784241693973,/gps,1.2626960606,0.553572927838,0.0,0.0,0.0,0.0
1597380965023319646,3727,1596774784444065093,/gps,0.116406929372,-1.22916687418,0.0,0.0,0.0,0.0
1597380965034518692,3728,1596774784456799030,/gps,-1.20169935229,0.283408617512,0.0,0.0,0.0,0.0
1597380965214213625,3729,1596774784636204004,/gps,-0.0599496447666,-1.30016305937,0.0,0.0,0.0,0.0
1597380965218915976,3730,1596774784641628026,/gps,0.53976587653,1.18434401227,0.0,0.0,0.0,0.0
1597380965417797795,3731,1596774784838524103,/gps,0.181213447066,-1.46529269913,0.0,0.0,0.0,0.0
1597380965427139246,3732,1596774784849327087,/gps,-0.238729708439,-1.45702749934,0.0,0.0,0.0,0.0
1597380965604915218,3733,1596774785026602029,/gps,-0.0897781129815,-1.48918512859,0.0,0.0,0.0,0.0
1597380965612636091,3734,1596774785032126903,/gps,1.40985036445,0.487908194903,0.0,0.0,0.0,0.0
1597380965817515089,3735,1596774785237984895,/gps,0.123608505479,-1.07323857948,0.0,0.0,0.0,0.0
1597380965828623448,3736,1596774785251035928,/gps,-0.647251460992,-0.864977258286,0.0,0.0,0.0,0.0
1597380966019481961,3737,1596774785440222978,/gps,0.131848541823,-1.35688697444,0.0,0.0,0.0,0.0
1597380966026213369,3738,1596774785448122978,/gps,-1.35756148024,0.124712175628,0.0,0.0,0.0,0.0
1597380966222330716,3739,1596774785643266916,/gps,0.226172273386,-1.20854085479,0.0,0.0,0.0,0.0
1597380966232767191,3740,1596774785655291080,/gps,-0.299424975489,1.19250558866,0.0,0.0,0.0,0.0
1597380966408465027,3741,1596774785828454017,/gps,0.0359420791174,-0.935598765713,0.0,0.0,0.0,0.0
1597380966421505821,3742,1596774785842230081,/gps,0.894466769461,-0.276705767532,0.0,0.0,0.0,0.0
1597380966615631881,3743,1596774786037337064,/gps,0.159902830802,-1.56605770159,0.0,0.0,0.0,0.0
1597380966622751311,3744,1596774786045392990,/gps,-1.5463470484,-0.294815952567,0.0,0.0,0.0,0.0
1597380966816273974,3745,1596774786238118886,/gps,0.207225178429,-1.37345503218,0.0,0.0,0.0,0.0
1597380966821470324,3746,1596774786243918895,/gps,1.36042235644,-0.280306996178,0.0,0.0,0.0,0.0
1597380967011863392,3747,1596774786432339906,/gps,0.201327029608,-0.94070867172,0.0,0.0,0.0,0.0
1597380967019801874,3748,1596774786441989898,/gps,-0.950447312364,-0.148712085316,0.0,0.0,0.0,0.0
1597380967222311615,3749,1596774786642865896,/gps,0.164982866029,-1.27029770331,0.0,0.0,0.0,0.0
1597380967232882270,3750,1596774786654908895,/gps,0.238897159955,-1.25849264919,0.0,0.0,0.0,0.0
1597380967418386934,3751,1596774786839850902,/gps,0.222494749461,-1.20399212172,0.0,0.0,0.0,0.0
1597380967426362138,3752,1596774786848386049,/gps,-0.141713521203,1.21614893028,0.0,0.0,0.0,0.0
1597380967613106688,3753,1596774787034794092,/gps,0.223304857351,-1.21430503518,0.0,0.0,0.0,0.0
1597380967623485636,3754,1596774787045464992,/gps,-0.0814329105463,1.23197827045,0.0,0.0,0.0,0.0
1597380967817285876,3755,1596774787237731933,/gps,0.181934363115,-1.5325722382,0.0,0.0,0.0,0.0
1597380967825098763,3756,1596774787247616052,/gps,-0.660721530458,-1.39474902293,0.0,0.0,0.0,0.0
1597380968011671293,3757,1596774787432944059,/gps,0.219320782037,-1.05258232046,0.0,0.0,0.0,0.0
1597380968019146772,3758,1596774787441091060,/gps,-1.06233335123,0.165767902971,0.0,0.0,0.0,0.0
1597380968218156977,3759,1596774787639020919,/gps,0.265968333278,-1.16877542178,0.0,0.0,0.0,0.0
1597380968232785397,3760,1596774787654998064,/gps,-0.749588032322,-0.935357109698,0.0,0.0,0.0,0.0
1597380968419898492,3761,1596774787840009927,/gps,0.4886606014,-1.37687935218,0.0,0.0,0.0,0.0
1597380968441638104,3762,1596774787863763093,/gps,-0.345549632221,-1.41957084554,0.0,0.0,0.0,0.0
1597380968618434664,3763,1596774788040380954,/gps,0.22654233707,-0.971970640278,0.0,0.0,0.0,0.0
1597380968622764072,3764,1596774788045356035,/gps,-0.36609537901,-0.928451683996,0.0,0.0,0.0,0.0
1597380968826164911,3765,1596774788246984958,/gps,0.352910430131,-1.2794885825,0.0,0.0,0.0,0.0
1597380968836343914,3766,1596774788258650064,/gps,1.24514501442,0.459620166567,0.0,0.0,0.0,0.0
1597380969027122351,3767,1596774788449079990,/gps,0.324148299085,-1.33477086722,0.0,0.0,0.0,0.0
1597380969034098176,3768,1596774788456100940,/gps,0.211251501671,-1.35722444379,0.0,0.0,0.0,0.0
1597380969225417318,3769,1596774788646003007,/gps,0.166196169769,-1.16629588169,0.0,0.0,0.0,0.0
1597380969239228572,3770,1596774788661727905,/gps,0.921056860512,-0.734521279606,0.0,0.0,0.0,0.0
1597380969421362436,3771,1596774788842888116,/gps,0.27527064271,-1.2721022027,0.0,0.0,0.0,0.0
1597380969424933182,3772,1596774788847866058,/gps,-1.24896652851,-0.366197421511,0.0,0.0,0.0,0.0
1597380969613692407,3773,1596774789035502910,/gps,0.410213610316,-1.63675549758,0.0,0.0,0.0,0.0
1597380969618926317,3774,1596774789041460037,/gps,0.916820027566,-1.41657502519,0.0,0.0,0.0,0.0
1597380969814408851,3775,1596774789236324071,/gps,0.15010109452,-0.746435383618,0.0,0.0,0.0,0.0
1597380969820652891,3776,1596774789243263959,/gps,-0.647178330471,0.401068982922,0.0,0.0,0.0,0.0
1597380970009631051,3777,1596774789430825948,/gps,0.179165147247,-1.5069981203,0.0,0.0,0.0,0.0
1597380970012498916,3778,1596774789435095071,/gps,-0.63596221627,-1.37793161806,0.0,0.0,0.0,0.0
1597380970221934006,3779,1596774789643148899,/gps,0.121848042871,-1.2079589747,0.0,0.0,0.0,0.0
1597380970226906186,3780,1596774789648987054,/gps,-1.20559004458,-0.143403188723,0.0,0.0,0.0,0.0
1597380970423217056,3781,1596774789843359947,/gps,0.384929011772,-0.954170845066,0.0,0.0,0.0,0.0
1597380970436170862,3782,1596774789858668088,/gps,0.837133955111,0.598179811493,0.0,0.0,0.0,0.0
1597380970618353735,3783,1596774790039638996,/gps,0.305762578749,-1.65944358457,0.0,0.0,0.0,0.0
1597380970621935860,3784,1596774790044276952,/gps,-0.144941214659,1.68114122227,0.0,0.0,0.0,0.0
1597380970812297791,3785,1596774790233839035,/gps,0.459936934205,-1.09575241318,0.0,0.0,0.0,0.0
1597380970819963162,3786,1596774790242461919,/gps,0.178018893268,1.17495727926,0.0,0.0,0.0,0.0
1597380971010507935,3787,1596774790432163953,/gps,0.297440799225,-1.08132617598,0.0,0.0,0.0,0.0
1597380971019628915,3788,1596774790442183971,/gps,1.0667880154,0.34597782892,0.0,0.0,0.0,0.0
1597380971210707551,3789,1596774790631437063,/gps,0.348712076799,-1.42939017527,0.0,0.0,0.0,0.0
1597380971213496107,3790,1596774790636171102,/gps,0.313053220278,-1.43762097472,0.0,0.0,0.0,0.0
1597380971412035491,3791,1596774790833448886,/gps,0.289504348465,-1.08880204812,0.0,0.0,0.0,0.0
1597380971430532480,3792,1596774790852813005,/gps,1.10915286714,-0.197693158918,0.0,0.0,0.0,0.0
1597380971617551327,3793,1596774791037148952,/gps,0.291612623822,-1.06158718539,0.0,0.0,0.0,0.0
1597380971630069497,3794,1596774791052345037,/gps,1.05379662698,0.318618806008,0.0,0.0,0.0,0.0
1597380971834332113,3795,1596774791254031896,/gps,0.655375459743,-1.51014257992,0.0,0.0,0.0,0.0
1597380971842218932,3796,1596774791264517068,/gps,-0.845863388735,1.41228988969,0.0,0.0,0.0,0.0
1597380972011652832,3797,1596774791432976961,/gps,0.268851605174,-0.788843694527,0.0,0.0,0.0,0.0
1597380972020520041,3798,1596774791443100929,/gps,-0.682128066281,-0.478807749718,0.0,0.0,0.0,0.0
1597380972218183894,3799,1596774791639094114,/gps,0.40609731313,-1.17141647739,0.0,0.0,0.0,0.0
1597380972227023667,3800,1596774791649418115,/gps,-0.75894837349,-0.980371846601,0.0,0.0,0.0,0.0
1597380972417187677,3801,1596774791838823080,/gps,0.522802745445,-1.25904868402,0.0,0.0,0.0,0.0
1597380972426492266,3802,1596774791848983049,/gps,0.493449121369,1.27083998363,0.0,0.0,0.0,0.0
1597380972618337104,3803,1596774792039808988,/gps,0.27534065231,-0.840914511736,0.0,0.0,0.0,0.0
1597380972625610054,3804,1596774792046077966,/gps,-0.882155605253,0.0689287964725,0.0,0.0,0.0,0.0
1597380972820695001,3805,1596774792242315053,/gps,0.618397285733,-1.19760988782,0.0,0.0,0.0,0.0
1597380972826463472,3806,1596774792249177932,/gps,1.27824819103,-0.42751164725,0.0,0.0,0.0,0.0
1597380973012673740,3807,1596774792434048891,/gps,0.67428559457,-1.33081606308,0.0,0.0,0.0,0.0
1597380973018130146,3808,1596774792440699100,/gps,1.07853777636,-1.03077093563,0.0,0.0,0.0,0.0
1597380973222149113,3809,1596774792642749071,/gps,0.348200685185,-0.751507517024,0.0,0.0,0.0,0.0
1597380973233665601,3810,1596774792655608892,/gps,-0.772553304697,-0.298611213302,0.0,0.0,0.0,0.0
1597380973427060016,3811,1596774792849001884,/gps,0.514349789596,-1.29579436097,0.0,0.0,0.0,0.0
1597380973434425958,3812,1596774792855200052,/gps,1.33170018666,0.412569200035,0.0,0.0,0.0,0.0
1597380973622301345,3813,1596774793042589902,/gps,0.607923612693,-1.20872156206,0.0,0.0,0.0,0.0
1597380973642289409,3814,1596774793063777923,/gps,0.805870229934,-1.08680821949,0.0,0.0,0.0,0.0
1597380973827999534,3815,1596774793249475955,/gps,0.477193568682,-0.894079672676,0.0,0.0,0.0,0.0
1597380973835675377,3816,1596774793258084058,/gps,0.909346050093,0.44741694678,0.0,0.0,0.0,0.0
1597380974015069065,3817,1596774793437203884,/gps,0.663357974738,-1.10183392009,0.0,0.0,0.0,0.0
1597380974019533562,3818,1596774793442203998,/gps,-1.23755810714,-0.350045313591,0.0,0.0,0.0,0.0
1597380974218455872,3819,1596774793640557050,/gps,0.679653088376,-1.14603274319,0.0,0.0,0.0,0.0
1597380974225917877,3820,1596774793648001909,/gps,-1.32516357575,0.138783523942,0.0,0.0,0.0,0.0
1597380974426695687,3821,1596774793848350048,/gps,0.501902785646,-1.02587029632,0.0,0.0,0.0,0.0
1597380974430951791,3822,1596774793853678941,/gps,0.0091821466532,-1.14202975412,0.0,0.0,0.0,0.0
1597380974618761833,3823,1596774794040421962,/gps,0.611514255925,-1.23567578381,0.0,0.0,0.0,0.0
1597380974624513759,3824,1596774794046344041,/gps,0.36514055236,-1.32947986255,0.0,0.0,0.0,0.0
1597380974816135892,3825,1596774794237529039,/gps,0.514631949768,-1.00222583486,0.0,0.0,0.0,0.0
1597380974823668617,3826,1596774794246347904,/gps,1.01311915247,-0.492840999375,0.0,0.0,0.0,0.0
1597380975013465828,3827,1596774794435359954,/gps,0.556868457128,-0.955644501595,0.0,0.0,0.0,0.0
1597380975019154991,3828,1596774794440999031,/gps,-0.946191399184,0.572783316869,0.0,0.0,0.0,0.0
1597380975225427675,3829,1596774794646269083,/gps,0.809699945496,-1.25304367643,0.0,0.0,0.0,0.0
1597380975236909884,3830,1596774794659147024,/gps,0.747566551385,-1.29107579485,0.0,0.0,0.0,0.0
1597380975415657100,3831,1596774794837631940,/gps,0.814078403206,-1.12543207411,0.0,0.0,0.0,0.0
1597380975422332727,3832,1596774794843528985,/gps,-0.53226966228,1.28296921499,0.0,0.0,0.0,0.0
1597380975612941588,3833,1596774795034291982,/gps,0.476180071548,-0.715082884829,0.0,0.0,0.0,0.0
1597380975621309840,3834,1596774795042345046,/gps,0.831136616897,-0.217492337262,0.0,0.0,0.0,0.0
1597380975816646953,3835,1596774795237200021,/gps,0.701146938874,-0.787780150666,0.0,0.0,0.0,0.0
